accepted_date ,a_id,change_ticket,risk_level,deferred_count,acceptance_type,false_positive_state,existing_patch,owner_comments,rejection_evidence,remediation_comments,completion_date,remediation_plan,remediation_proof,approch_used,vulnerability_source,status_date,unique_id,total_nd_vis_count,total_vis_count,active_vis,active_ns_vis,task_state,task_desc,assignment_count,cve_code,asgm_group,task_id,last_update,task_creation_date,task_closed_date,asset_identifyer
8/19/2020,56070FA9,,High,0,,,No,,,,10/25/2021,KfR1BlpznMJXYcdX3OTbQkj7aFs6ASMxzNcPyKWk,,,Infra,3/5/2021,9EmayZ,,,,,In Remediation,oHN81Ji3nyb5yl8hIE9RBtpAyV8kwtwxJHeFvijl,1,CVE-20163427,3Xdmm0Jf2Y,task18751,7/6/2021,8/19/2020,,asset0138
12/18/2019,E52816A2,,Very High,0,,,No,,,,2/22/2022,M2RIXcyClBxitGDWji86J3E2F8ggdtc9PQ00Ewa1,,Patching,Infra,4/8/2021,v7tSGG,,,,,Closed,fttJBjXvSr2RcTKLMfnuCIbDFArHmIRIUoC04NS2,0,CVE-2023-44487,sIHhGeMruU,task19200,5/20/2021,12/18/2019,5/20/2021,asset0906
11/28/2020,60089698,,High,0,,,No,,,,2/25/2021,a4gq4pHAlAcocITA39JHyexo6Q2By6VUK8pSTECC,,,Infra,12/14/2020,RGVCjC,,,,,Closed,LrM6u2BkLYhlUtNfO5HjIJ0AuMH83fU8FHkx6MxH,2,CVE-2019-17571,KhmGPU0QzC,task16546,1/28/2021,11/28/2020,1/28/2021,asset0319
10/4/2020,0A12775A,,Very High,0,,,Yes,,,,2/23/2023,bqTNTpuNyW5KxEfpgzKBUozOLrXasS72aUGoe8rb,,Removal of software,Infra,7/27/2021,0TXecH,,,,,In Remediation,bxs71TueoMPozrJbk54w98UYw3x7nbMhckyh2Lhi,2,CVE-2023-4863,EQZ0K0HXq1,task19472,9/12/2021,10/4/2020,,asset0609
8/14/2022,C1C7F850,,High,0,,,No,,,,8/5/2023,Ulo8GZOvq566oyCvWIiOVVaP1eMsRRIoOpJzCRM5,,,Infra,6/21/2023,ZOYB9k,,,,,In Remediation,udj1Pc8Z132VC9MGphbHVbeEqbysensBnBs3PVzG,0,No-CVE,UZrZBxWTIJ,task19251,7/7/2023,8/14/2022,,asset0561
10/5/2022,6AA91371,,Emergency,0,,,No,,,,6/12/2023,wzMZXbzhA7nt2dwyLT5xIboW7RmAgcr2oqK3uWY6,,Removal of software,Infra,4/18/2023,6eJkF0,,,,,Closed,vyHxGF64rBHlhTMAMRURO0nDTTg4qqqNAkoZuIVm,2,CVE-20163427,0CJYid5RsT,task16994,5/4/2023,10/5/2022,5/4/2023,asset0801
5/14/2021,1706FDDB,,Emergency,0,,,No,,,,3/3/2023,BCsOTLaVsRyrOWGXaPULI947yK2MaZZRRVqkRyyT,,Removal of software,Infra,12/19/2021,Ysa296,,,,,Open,EbHHb1dve0u1kuD1mqHtHppfM6T50ljS6oBOZ2sS,2,CVE-2023-4863,Qoq3cf6VFN,task19147,10/28/2022,5/14/2021,,asset0522
3/30/2020,C797B867,,High,0,,,No,,,,9/27/2020,pHDuWriy8BY5iuF8h4WOFz282F2DSfwqaKjqAIur,,,AppSec Scan,4/15/2020,U16TKP,,,,,Closed,XC2yscLHoqOUnGDSXhcckUcgfttIQSk7JWGn84JY,0,CVE-2023-44487,TYxdrF5sk9,task19703,4/22/2020,3/30/2020,4/22/2020,asset0316
7/29/2022,91417256,61D620,Emergency,0,,,No,,,,10/18/2023,LUrtPN9nAEdSEzYZgYiwzz6j5cpDpHm1YQvkCfCd,,Major Version Upgrade,Infra,8/7/2023,EyDnMS,,,,,Resolved,mYVI5LDQNo2dBoP7zbbfYnkJICkEoA6QcNlsDJ9I,0,No-CVE,d56j5bfJfP,task19980,10/1/2023,7/29/2022,,asset0266
12/9/2018,32DBAF8B,,High,0,,,Yes,,,,9/22/2019,sr10hlMin7roEQ73hctAyCUEdTPJ2gLascybSQpv,,Removal of software,Infra,1/11/2019,w95hUl,,,,,Open,mGLLjW5tocq2atf27KradvkaUYQTJhD2X429IYf6,0,CVE-20163427,SNCOZKZQJF,task19624,5/14/2019,12/9/2018,,asset0559
3/9/2021,C268FBA6,,Very High,0,,,No,,,,7/14/2023,ag3WXjBDl2yu1Rty8PPRLtUzfVprpP8kEvoDzsMP,,Patching,AppSec Scan,2/2/2022,qf9eyM,,,,,In Remediation,D1MyENvUVJrrReCNRVbSzbdi2orYlV8qlDdVsOvM,0,No-CVE,WBU7SKRxc2,task18877,7/14/2023,3/9/2021,,asset0020
9/11/2020,DA1EB00A,,High,0,,,No,,,,7/30/2022,0EZUg3i1Xt3cQfnUN6B6srwZvHhu3eOiWHpZPdVK,,,AppSec Assessment,11/1/2020,84GqEr,,,,,Open,eOgvzSnZhPRlMVaKLauOebTfoKSIjUJnoRnH21VH,0,CVE-20163427,AZXXNvdq0Z,task16864,9/21/2021,9/11/2020,,asset0870
11/16/2019,4E5E17DB,,High,0,,,No,,,,10/5/2020,GmmvfBUB8IgdAWZWEvSX6rN7i8j3lHL1zE4lbso7,,Removal of software,AppSec Scan,8/30/2020,YCRWQv,,,,,Open,2MrnZpdgx1wOWFnctDaoAf07sNzSWTMOPV3bff5L,0,No-CVE,WZwyBlZwJM,task17149,9/22/2020,11/16/2019,,asset0220
5/25/2019,067D2C26,,Emergency,0,,,No,,,,2/15/2021,HJouRa46w2s02I9gf9xk5Ejph8p2lzejbvWOJ76B,,,Infra,8/1/2019,M70D6D,,,,,Under Investigation,tcsFB8x9YnEDUVTkw8mBPFgFU84nuZBb8gvANfUw,0,CVE-2018-1270,yKEBAAPfWZ,task16974,8/26/2020,5/25/2019,,asset0127
9/13/2023,EAB006F0,,Critiacal,0,,,No,,,,9/29/2023,ScnZ6gjTwbK6qFCV4H7nkNKun8XeKkptCnNIFmBQ,,,AppSec Assessment,9/29/2023,PbCeYE,,,,,Under Investigation,c4qgDWhB2clgL7biheDXaRjXxjP6OYrJb4qibFgh,0,CVE-2023-44487,dguGMqE8Gd,task15296,9/29/2023,9/13/2023,,asset0707
12/11/2020,CAF248DE,,Very High,0,,,No,,,,2/10/2023,ma3hAOnHcHjBZ2bY5m0A3mepN8PqJeBF9g6KjLMi,,,AppSec Assessment,5/1/2021,eqlNuD,,,,,Closed,DRmzt7uJUonZT30eQoIUwvt4s4CHExiCBH8cJffc,0,No-CVE,vWDWLoqpe5,task19552,2/7/2022,12/11/2020,2/7/2022,asset0334
3/10/2022,7A05EB6E,,Very High,0,,,No,,,,5/18/2023,6og5gIgSuqzkqQWWvLusxWtOeMYY1nPAM525tzgQ,,,Infra,1/30/2023,3C6nDQ,,,,,In Remediation,Fl73vCsUkHPl5Q9m923HigZyoSMyx2m2PUNWanLc,0,CVE-2018-1270,yEam8IpTEb,task15203,2/26/2023,3/10/2022,,asset0984
5/16/2022,E4D2429D,,Very High,0,,,Yes,,,,1/7/2023,cuYniJVtH6SyGAFJd70fBJBH179fWDSKSD7rvUOF,,Removal of software,AppSec Scan,7/29/2022,weERhT,,,,,Open,ZRWV9ZU3LWZgRtnHB3tsKuhSVyYU3nOORW4W7V3L,1,No-CVE,e349fE5vRX,task15591,12/14/2022,5/16/2022,,asset0400
2/4/2021,30879080,,High,0,,,No,,,,7/23/2022,JSd6iEtJSBLWgvTuqSRD3VKIqQO3KryiFBPBF7iQ,,Major Version Upgrade,AppSec Scan,4/10/2021,onhmpn,,,,,Open,aekidJWK05ha6oQH5KHfKJk9hFXrLaIrus7HQYjc,0,CVE-2023-44487,IYJbqxoPVC,task17555,7/11/2021,2/4/2021,,asset0904
9/8/2022,8032FD9D,,High,0,,,No,,,,1/20/2023,znCIlPv3gIOZBXNOCTGhhj0r6krWTTHnKNbR3XZm,,,Infra,11/20/2022,AWsatl,,,,,Closed,PcCSI9g8bpV0WjxwUuF2SHDfAJuJNtFFvxniK8U4,1,CVE-2023-44487,9Vubnvlf7M,task18113,12/9/2022,9/8/2022,12/9/2022,asset0228
11/15/2018,91CF2753,,Very High,0,,,No,,,,4/18/2023,BtNK3bC6Ye737SJA59O14tMsTrqpPtuRpkR6bimc,,,Infra,4/5/2022,9H27lK,,,,,Closed,MgeD3s5pN1N12ZWHi1BzUXSC2lAUvkPrRCiHFNFW,1,CVE-20163427,stiA31tqGg,task18992,6/5/2022,11/15/2018,6/5/2022,asset0431
11/16/2021,B0010375,,High,0,,,No,,,,9/20/2022,SHz9vm02dGjix50BmPORNF2Q4rNVqtnlMYa2Sz8h,,,Infra,12/14/2021,pfgG7J,,,,,Open,EaVlbijFHUFMHUdlPL3gZOFzbWzDBLYdGhQptYlU,0,CVE-2023-4863,ItEG231yuy,task15756,3/31/2022,11/16/2021,,asset0121
3/25/2021,E645E1B3,,High,0,,,No,,,,12/31/2021,QsnXyWV3WAJVtGl7WxwLc76qT8dOmeward5kWQgC,,,Infra,7/3/2021,YGyTJp,,,,,Closed,yiJ1I0vISBQYImmzOhNjKUJqxHPARFMGkurEXUyd,0,CVE-2019-17571,qv0zSGNasS,task17089,10/12/2021,3/25/2021,10/12/2021,asset0387
12/13/2020,D5A9E4C1,,High,0,,,No,,,,11/6/2023,4Y2keyw0N0XSHfaho6Xl1hcSg78aYeLfDYFcTXbd,,Patching,Infra,7/31/2023,WZVOUt,,,,,In Remediation,CZsyssLiqAnr4IouvoBhqPd04gnMlo3DdZp4Bfoa,0,No-CVE,MjBbiMIfh5,task19901,8/6/2023,12/13/2020,,asset0989
10/23/2019,A68817E3,,High,0,,,Yes,,,,11/16/2019,U9C8ie5YI70G4rnICIOsj4oyL8EPHvoahNirRCte,,,Infra,11/5/2019,V0706T,,,,,Resolved,AoSKOospjcsA8GI5yHwZYPgEQm9ASazn72Fmt29k,0,CVE-2018-1270,dj5SyY7PSQ,task16120,11/6/2019,10/23/2019,,asset0600
10/24/2023,E0E11AFB,,Critiacal,0,,,No,,,,12/19/2023,RQ8P51Wm23Sf7BncUbeX163FUYBC1EOXwtfWCSqM,,Removal of software,Infra,11/7/2023,WfTWM6,,,,,Closed,f9F6tinMuyUUqyGVXofsJFPME4g4NwQv00LCGXZ7,2,CVE-2021-44228,nUZNyS2hNv,task17491,11/11/2023,10/24/2023,11/11/2023,asset0648
6/24/2021,DCE9D576,B43C96,Critiacal,0,,,No,,,,6/14/2023,jG0h1LM0rfK7guriU6chESM9DHBGn6zBoEajEqFP,,,Infra,2/20/2023,Z94R8r,,,,,Closed,DqEd3PjucqHtgFIXGiYmxQIW5cwxXVvpkq6XXRAj,0,CVE-2019-17571,MAhdXSTIhF,task19437,2/24/2023,6/24/2021,2/24/2023,asset0146
10/27/2021,8AE9A80E,,High,0,,,No,,,,10/10/2023,G6kMap6FdDVxrm82iWFYQMbotCaJi1RwyW83Ilzo,,,Infra,8/24/2022,JrHOfS,,,,,Open,ZQLFRkzAa8mKvwQhkoVVIx8GDMWzQZnwNx49VLLV,0,No-CVE,RbqUz5N5rR,task17907,12/30/2022,10/27/2021,,asset0842
5/6/2020,EE410F3F,,High,0,,,No,,,,3/25/2022,RK8BaIWcRH0v4jZhj8wVHsOWSZOHGjfDmdpkvddP,,,Infra,9/5/2021,RwEXj5,,,,,Closed,2AHXhb3fwzC42JsvwghaykU5zmTCRIgPsEtce9Be,0,No-CVE,3FeTHnVeMM,task19983,3/5/2022,5/6/2020,3/5/2022,asset0876
5/16/2020,0C8E07B2,,High,0,,,No,,,,12/9/2022,UaQdW9bm6CExR3uCnSmnQewcOdJRYyRf0W9AzfA8,,,Infra,11/6/2022,Rf7Aln,,,,,Closed,mkwp0M5rM7rmoFABChOAoK5x7ywsgGL0B83AyGAx,0,CVE-2018-1270,xxMcZI4Szw,task15293,11/29/2022,5/16/2020,11/29/2022,asset0790
6/16/2021,0259400A,,High,0,,,No,,,,8/8/2021,YSGxBcNN0CJrT4qEzOekkAom4i0mRu4GhVYLiNSH,,Major Version Upgrade,Infra,6/30/2021,gluKph,,,,,Closed,tMlze2RBNv4MBirPFhp3IYn31U2FIoMjDKjTu8oY,0,No-CVE,bkutGPwbIt,task18687,7/1/2021,6/16/2021,7/1/2021,asset0255
6/21/2023,1AF57C3B,,Emergency,0,,,No,,,,10/14/2023,C9Ki8NTdgkGB1aSI8lp9iNNo3HtcXfws17gFlvIO,,Removal of software,AppSec Assessment,7/7/2023,iz5RyN,,,,,Open,8su2XrfKQQiNtAK0Mf22t7LKMzZiMiaDGeuYd9v5,0,No-CVE,7RDTDMaoaR,task19152,7/7/2023,6/21/2023,,asset0338
6/20/2018,AA6E0C6A,,Emergency,0,,,No,,,,6/23/2020,owGsUrCZ9775aUZ85lypE6XooN7pc4hKsRn3TNeh,,,Infra,2/23/2019,wkhxdZ,,,,,Closed,90tUHnwnd2hddBlUNXSLZsna0kYXZnZ2uPf8T7Uh,0,No-CVE,qGuL4l38A3,task16686,3/27/2019,6/20/2018,3/27/2019,asset0040
4/18/2022,3F6D6E7F,,Very High,0,,,No,,,,6/4/2022,PbsdtShGiN9pNamhJHPIjsa8VsG2yTWO5aeHQPie,,Removal of software,Infra,5/15/2022,55xXFp,,,,,Closed,md1zzG51fwTnkvXuKU4y8WWrcxLpelxw9TNQraVW,0,No-CVE,Z5koZBKWnk,task19958,5/24/2022,4/18/2022,5/24/2022,asset0099
5/22/2018,3A982602,,High,0,,,No,,,,8/5/2021,onguQdX3xBx1Hdf6KZYP7ReKdzKVVxs4c13RkUpY,,Removal of software,Infra,6/29/2019,idiyge,,,,,In Remediation,vHj4BPglJm2PscGOzTQiiaRdEqMcKuMEHGrkEqCy,0,CVE-20163427,3HypTIrdfU,task16716,5/30/2021,5/22/2018,,asset0916
12/30/2021,EA50EB94,,High,0,,,No,,,,9/15/2023,K2sZDLWmSsSBPA8tuzt175lYL8UpeY3hl2jzCAKF,,Patching,Infra,9/2/2022,nNXeaH,,,,,Open,s28vTeR7Zd6LvQlaxnrp1HiN0D0bdMO0HRDHU2ZG,0,No-CVE,Fc7ztIHhpI,task18647,10/14/2022,12/30/2021,,asset0512
10/2/2019,C04A28B1,,Emergency,0,,,No,,,,9/25/2023,jysZgkIOjxjGJq64G7bOMaNWLYhGvDui7sd2ba8f,,Major Version Upgrade,Infra,8/28/2020,49plcA,,,,,Closed,CEf8f3jZR5GGROTonR8ByZaAT0kkWOHl6I6c3hx6,1,CVE-2023-44487,itLarvhxDi,task16887,3/27/2021,10/2/2019,3/27/2021,asset0553
2/2/2023,9C0A8676,,Very High,0,,,No,,,,7/30/2023,sKdrs2lreYhs13gGldXbCnqTRKuedRPmZbKJlJZn,,Major Version Upgrade,Infra,6/4/2023,vuBZJa,,,,,Resolved,lFXisCrjbsH20vylvEMRNHsIb576vXhsjZ1RWTEa,1,CVE-2023-4863,2QHqeVfQA1,task16342,6/9/2023,2/2/2023,,asset0019
2/9/2020,758A9033,,Emergency,0,,,No,,,,7/14/2021,UXi5Tv2UCs6UCG9IfK6o2mQNxcPUxiua8nbBjshs,,Removal of software,Infra,12/13/2020,MWMZXk,,,,,Resolved,yBmW26Tcx3TdtwiOsiYKtq7MfCcSh3TDvwpWpDeF,0,No-CVE,QE60zpF5qp,task18674,3/31/2021,2/9/2020,,asset0396
3/23/2022,A2F0161C,,Very High,0,,,No,,,,7/10/2023,mo5zabFysGPO71glKmfdFMvyIEABlpp1YNxl8707,,,Infra,9/7/2022,KgpAsB,,,,,Closed,mRN7pjIqj4ZuUgzDVyGlVBuplN8XZzWDS2JZksSV,0,CVE-20163427,17qkYk8ETv,task18864,4/30/2023,3/23/2022,4/30/2023,asset0913
7/10/2018,5E00AB7E,,Very High,0,,,No,,,,11/4/2020,Gf5ijesiCE7m75UF3U3YvsUU3ysYZqflz23SYxnf,,,Infra,1/1/2019,jDIxYa,,,,,Open,ImfqQoxvQ2hq0yqh03DoS1neDrwIKQVNZdLfK7lr,0,No-CVE,CEol3OdzDT,task19722,5/27/2019,7/10/2018,,asset0383
3/30/2018,C6624C23,,Very High,0,,,No,,,,8/7/2018,YNS18BOq290LRo6VgHruCq4T1kUyMvgO7mzvQcnP,,Removal of software,AppSec Scan,4/14/2018,bfeI4n,,,,,Closed,sPzzQe6vE2VA4vlEolJuaFE66gjH5fgvagPXasqZ,0,No-CVE,b4JTOgzEod,task15928,4/26/2018,3/30/2018,4/26/2018,asset0821
10/15/2021,B4B66D8B,,Very High,0,,,No,,,,9/13/2022,sU92uzu0iEl689RmbnQ9OINdaCks21A55bPb4Cly,,,Infra,3/24/2022,S5LKpa,,,,,Closed,MbVPxY1Vr8xeiduiZE0Uy6ZkiaAE5KuzIpH6Fytn,0,CVE-2022-42889,M0WXNNPA7g,task17638,5/9/2022,10/15/2021,5/9/2022,asset0471
3/7/2018,9AE5B9F7,,High,0,,,No,,,,11/23/2021,resLwqGIev8yd9v3fzwlYwqFrEfNx96VJKCuGJy1,,Removal of software,Infra,11/21/2019,Vp9xn7,,,,,Open,u8ZaGFjASltIiNhCE776dvS6OKndmL3A4AhYmnws,2,No-CVE,onhcr9Hvla,task15765,11/14/2021,3/7/2018,,asset0794
8/27/2020,85ECC392,,Emergency,0,,,No,,,,2/17/2023,iYaXqjQ1Mw3TQLiXzSUHJlPE4JqLssqP7yJBHgKu,,,Infra,10/7/2022,YYKLMY,,,,,In Remediation,vJ1OQVtabY52EbfEO3XgbKpTwJIMM5ewQXaPN9RY,0,CVE-2023-4863,MsWWELyrun,task19369,10/23/2022,8/27/2020,,asset0751
10/28/2022,B926EF89,,Very High,0,,,No,,,,2/11/2023,r5Ikw9U17odF4gqo3nycxJipfu7mza4jGuAosLNT,,Removal of software,Infra,1/30/2023,SPgDaS,,,,,Closed,Ojn2qDZEAZgUxBb3w2hXwvb5b5OQUcO9BMZpdbUT,1,CVE-20163427,L0seVD6e3l,task19502,2/8/2023,10/28/2022,2/8/2023,asset0321
8/29/2019,80849176,,High,0,,,No,,,,7/31/2021,kJyIy7Zfrejt3TQ4XEXlYbz5ocha78pYa9lxphaS,,,AppSec Assessment,4/22/2020,B4ntIz,,,,,Closed,wTybD6U5gw74nIDWnEbzS7DMoNl5kjk6USftiAPk,0,CVE-2022-42889,DxtwlrDvm5,task15580,5/29/2020,8/29/2019,5/29/2020,asset0758
6/28/2022,F7CD4E40,,Very High,0,,,No,,,,9/24/2022,VqSLM20W3lU58H879rLTvWyjDIcRMkMq3x8VFJQx,,,Infra,8/25/2022,jpSXi0,,,,,Under Investigation,S5KEYsvS74UI0NMXIciH9PTi0vDf8VYqYGIh6KuR,0,CVE-2023-4863,6MK5oWhDcr,task17484,9/23/2022,6/28/2022,,asset0412
6/3/2020,E2B8BD53,,Very High,0,,,Yes,,,,3/19/2023,1XwOqza6v1qo4xccrMb856PJnA6t8bBROZUibeLx,,Patching,Infra,10/25/2022,VZONDa,,,,,Closed,Vbvane8JFatZNUiwCISR6jHVtruLreykXchAKjz0,0,No-CVE,mPPVLFHjnC,task16311,12/30/2022,6/3/2020,12/30/2022,asset0042
1/18/2021,B1F237ED,,Emergency,0,,,No,,,,7/9/2023,KMEZA4eGSwNcqjgCzNWR2RblVigFqarzYHxT6Znp,,,Infra,5/20/2022,Juj0hT,,,,,Closed,W7fF6kfbmmAjBCgS9ABUAbVh3HZgJefHmrF8EJxn,0,No-CVE,WWcY6Esrp6,task16620,9/12/2022,1/18/2021,9/12/2022,asset0010
2/6/2022,DBA8F3AA,,High,0,,,No,,,,2/9/2023,EQ3QIeCOS1aDO5xJrjvKlsQzlubD6xuRuvv7Jhmu,,Removal of software,Infra,1/8/2023,pOG0H7,,,,,Closed,i1mX3JgWzxpiGBuYh7z2sn7KV5lg8asyx8dBDk7X,0,CVE-20163427,VC81ljFXjP,task18342,1/28/2023,2/6/2022,1/28/2023,asset0568
3/26/2022,C9736C91,,High,0,,,No,,,,5/14/2022,kDD8waex4sHz7ibaVWXVjUNjUyfVaDVA8GLNpLGL,,Major Version Upgrade,Infra,4/15/2022,xKYeam,,,,,Closed,O7TtCYKHkR2LOROWXwMaFdwQT7Yl8Y1mePueVotY,0,CVE-2023-4863,0dO2EGc5vQ,task15740,5/4/2022,3/26/2022,5/4/2022,asset0671
5/13/2023,AA1D5289,,High,0,,,No,,,,7/20/2023,OCMmXDQ8UOi8qwJGwThXgwfLgTRuNkZalNfcQBak,,,Infra,6/23/2023,M8vM86,,,,,Closed,FDi0eCqKNKEIG7DoGg1uQyvv43I8tms8Mf4ksBRL,1,CVE-2023-4863,FM9PVzdYxx,task16692,7/19/2023,5/13/2023,7/19/2023,asset0027
4/21/2019,E2B27C5D,,Very High,0,,,No,,,,5/9/2020,SbDpgAR1ZeD9AClwIIX6oT3wYbCdceWa2cAVtAaY,,Removal of software,AppSec Scan,3/4/2020,bgYvwq,,,,,Closed,CfwTL7OaaYTV1Yk2hdjp1yVmquO0gTb0gMXw9SlK,1,No-CVE,HO5JzGsv64,task15690,4/2/2020,4/21/2019,4/2/2020,asset0057
4/18/2018,A87CC5F2,,High,0,,,No,,,,9/19/2022,y1MiWmLXdZRnYcKIzoBvsXAi1IWpbBLgW8bxDSyJ,,,AppSec Scan,7/15/2021,XXt1sh,,,,,Closed,qLPaAvjVIp0IX7do8yzbIyWmdNfLbQlzx7uRjw9w,2,CVE-2019-17571,HnIhmCEvAR,task18264,7/11/2022,4/18/2018,7/11/2022,asset0961
1/2/2023,AA93CA9B,04F138,High,0,,,No,,,,5/27/2023,xtcPYUle0FXG3b1gKkbkKTzAPEbINo9Nka8UUbp1,,Major Version Upgrade,Infra,5/4/2023,CwOGkp,,,,,Under Investigation,doMc6yyXZb4j5sQRhqfcKFz8gd8dTkLe7M5myhMo,0,No-CVE,OJwQeUo3t2,task18564,5/18/2023,1/2/2023,,asset0022
12/15/2021,F0CF8655,,Emergency,0,,,No,,,,9/13/2023,xARyQWvyFyTbw6Syy5QL4c3scZN236XQThJT2ueK,,Removal of software,Infra,5/26/2022,LxUIX5,,,,,Resolved,UANsf2t0mI4AXj3Y1EGqsMIcjkuHnUZGpDWdayo4,0,CVE-2023-4863,jMkpW4Fh5Z,task19726,2/11/2023,12/15/2021,,asset0622
11/28/2021,96D28BEB,,High,0,,,No,,,,6/29/2022,sTqd7SrXjNs9mTKayJGGEMTDwfyZf32NRHDH6MGb,,,Infra,6/1/2022,MZi0en,,,,,Closed,WQQS1MNvj4cWc2dng7W0Ar7vTtra76zO7w0Uedzc,0,No-CVE,Gr1IDMP9Re,task17125,6/26/2022,11/28/2021,6/26/2022,asset0219
12/29/2022,0D3006B6,,Very High,0,,,No,,,,10/26/2023,GqomNRX4KvCb6DagwI9ogjy9RK8IttMGhzvA5JTZ,,,Infra,4/16/2023,NGcF5F,,,,,Open,pQciRaSkRb97MRhr3tla9RDB8s4KFhVndBkg1RxV,0,CVE-2021-44228,fD6LDAle18,task19588,5/19/2023,12/29/2022,,asset0524
4/9/2020,E1679DB5,,High,0,,,No,,,,3/20/2022,I7ysYBW2Y5ZPUW9LhViqx40PzXhUSYJdiZMJixpH,,Removal of software,Infra,11/22/2020,8CrfG7,,,,,Open,ojOpBcvjZvqeWyoILOFg153RmoWjU9NFU2kdc9Pq,0,CVE-2019-17571,A7vvHq3xEJ,task17682,2/14/2021,4/9/2020,,asset0512
3/21/2019,2E0FD7BC,,High,0,,,No,,,,10/18/2023,ROleQy4ux87Ej7sYCeV39O1lcJMSW9kMi3YpsU0w,,Major Version Upgrade,Infra,5/5/2023,mo6DGS,,,,,In Remediation,bLMiWYNcr1n49rHQGQXMmj9Li0jrzdIrL59Si9LB,2,No-CVE,CHXYLEBXDm,task16968,5/16/2023,3/21/2019,,asset0469
5/4/2019,BDDEA384,,Critiacal,0,,,No,,,,6/12/2023,WBfushOFolKDPkVc6yKiuSFEuTiFCOyyUUPBH5hK,,,Infra,1/11/2020,5QT0GJ,,,,,Under Investigation,TlGWhx9eWoh3hY1hz0SATY35S9vfyAiUxXt3dr3n,0,No-CVE,KUobKckDiF,task18417,1/19/2020,5/4/2019,,asset0448
2/23/2022,925896DF,,High,0,,,No,,,,2/23/2023,G8qUrIH0ZVNMw4wC81bIgbQVmBCu2EmL9d1SKe4O,,Major Version Upgrade,AppSec Scan,3/21/2022,Bv0JbR,,,,,Closed,I30PvhRLZnyl0OQq2VoZ4DYNilxKUNfYJbXdSDyE,2,CVE-2019-17571,BmtX3m6NBm,task16540,6/13/2022,2/23/2022,6/13/2022,asset0865
8/4/2023,2151A4D3,,Very High,0,,,No,OSPO,,,10/3/2023,RuNxnr605UVXTPYHOogZdHwyAdBl5xkUWecOTqQH,,,Infra,9/11/2023,eh1u8s,,,,,Closed,bP8r3BIj74ut5VFr2NmxP8Qn1tKv1nXeKFoBJvlz,2,CVE-2022-42889,MkcPYqiB6c,task15310,9/14/2023,8/4/2023,9/14/2023,asset0977
3/6/2022,4E614145,,Very High,0,,,No,,,,2/13/2023,JxAscbxKejrAcEcRF70oJWK3WJIVsVdIUCGOGppR,,,Infra,11/29/2022,CwW2WU,,,,,Open,WAoVeTZfnMkZTvNL7us32784bZUq0V3m6tjq1dJE,0,CVE-2018-1270,ZpYxH5nOz9,task16141,12/31/2022,3/6/2022,,asset0704
5/13/2022,C2E7C996,,Very High,0,,,No,,,,1/6/2023,lSu21EIfqP6swsvA6niL0lvWGSW6mqdby3vWJOwC,,,Infra,11/21/2022,VjlTLA,,,,,Open,5mDLNTSyns8t2HT6yMZXXCQMLUickRQmne0IQ6El,2,No-CVE,2XGa7KxCRG,task15957,12/30/2022,5/13/2022,,asset0214
7/23/2020,75848C50,,Very High,0,,,No,,,,12/29/2022,X43IagjUpXokmWyNMZ2I1SxUC7XFzYd0zXrRxRmW,,Removal of software,Infra,7/16/2021,Lg4v67,,,,,Closed,WqEZqxD7bXRmXYPOJ3JWP5er9sONr33yBJNTEDvk,0,No-CVE,p3Zl2tn9yi,task17352,5/21/2022,7/23/2020,5/21/2022,asset0896
10/5/2023,A1E5DFB6,,Critiacal,0,,,No,,,,12/21/2023,hDpaImEcHuCGWy0PQpkSsAg2Pf5ICR7MmGyIcIEm,,,AppSec Scan,11/4/2023,BY0yf2,,,,,Closed,ST0VjebXQ0TAK2Ypj3RCa3TVX3O0Ts31VkaFYKR4,0,CVE-2023-4863,eh5C7RhGZq,task18185,12/6/2023,10/5/2023,12/6/2023,asset0605
9/4/2023,25E4F1ED,,High,0,,,No,,,,9/19/2023,G6v3IaQJ1DpIbS3cjjhGsBZcY9JAoXduPEY8g6yI,,,Infra,9/13/2023,CjlttF,,,,,Closed,1qF2ndS1S7XkDomcwH131JUgM8Och1l7ELyN9YGf,0,CVE-2018-1270,ZsYJSpjjlL,task17666,9/16/2023,9/4/2023,9/16/2023,asset0922
11/3/2022,4FB6153F,,Very High,0,,,No,,,,10/30/2023,OvCjk4iw3cNoMl9BzWSFjfQQwth9n0QjloQUUyeQ,,Patching,Infra,5/2/2023,s2oXRc,,,,,Closed,hzR3sZXUqX7AIXLL4SQkZDqIVa96bVzxBN8mNYLP,0,CVE-2021-44228,jTgz8VL9zy,task16640,5/31/2023,11/3/2022,5/31/2023,asset0204
6/17/2018,D968B9B7,,Very High,0,,,No,,,,5/1/2023,x9C04xEEQrod6Yh6eL9Hbr3EKyP0tWoMbz0ce0XY,,,Infra,12/16/2021,5bk00F,,,,,Resolved,koPfSJxye6zrjbmKq96euWwzcETM84emZOawfEmy,2,CVE-2022-42889,UhNbeng7e4,task16376,8/10/2022,6/17/2018,,asset0685
1/22/2019,13DC9AD1,,Very High,0,,,No,,,,4/10/2019,8RzlgXqpwdlUiwPDfMrgzldVQIAJ9IcMEWWN8AmI,,,Infra,2/15/2019,W7330G,,,,,Closed,sesKApYLW3T3g9zCuslx2pc6NWASlBFMwDjJFTYZ,0,No-CVE,TmDtVF4XIH,task17825,4/3/2019,1/22/2019,4/3/2019,asset0698
