uniq_id,retire_date,record,crit,bus_process,fcc_group_id,fcc_group,prot_type,db_bus_approver,db_tech_approver,app_platform,lto_one,lto_two,lto_three,lto_four,lto_five,model_asset,npi_type,data_cetner,recovery_group,shared_service,mant_all,mant_first,mant_fourth,mant_done,mant_none,mant_other,mant_secound,deplot_date,asset_id,asset_status,asset_type,bhs_classifcation,bhs_rationale,bhisomess_facing,confidental_info,cots_product,critcal_facing,crown_jewel,version,goverance_rating,desc,maint_desc,eu_path,expected_yr,expeced_qtr,exteranl_facing,hamp,info_class,is_platform,l1_grp,l1.5_grp,l2_grp,l3_grp,locatal_resiliance,location,mait_days,mait_frq,mait_time,confidental_npi,other_lang,passing_data,platform_type,primary_language,production_date,recover_cap,recover_rpo,recover_cap_rtc,recover_time_hours,retirement_start,retirement_target,shared_system,software_name,sox_relevane,tech_prot,maint_thrid,vender_name,bus_capability,aws_version,cloud_date,asset_rate,data_id,research_asset,vender_name_other,sox_date,business_id,retirement_start,business_justification,recovery_proprty,critiacal_cyber,cloud_only,prem_only,enterprise_bu,lowest_rpo,lowest_rto,data_approch,subrec
id000797,7/18/2020,,High,,703T3409R13603YF,403V5826G30319JS,,850J4184Z22518DR,711O7676P64645PM,Unix/Solaris,,,,5/27/2019,,No,No,Urbana A,Group 3,Critiical Shared Service,,,,5:00 PM,FALSE,TRUE,FALSE,4/26/2023,asset0797,Deployed,EUC,Hold to Kepp,Under Use,No,No,Yes,No,No,7.00,Low,PM27,WC81,\\path\assets\asset0797,,,Yes,Yes,Confidential-Highly-Restricted,False ,PW54,DI38,SD18,LJ98,Urbon B,Physically Hosted,Friday-Monday,,,Yes,Javascript,No,,VB,1/3/2019,,50:00:00,,241,,,True,779B7663C65224AT,Yes,Infrastucture,Fasle,,Data & Information Management,Unknoen,,,,,,,,,,,,,,,,,,
id000798,6/7/2021,,Medium,,568X3263M75602XC,951R6246R96930NR,,847F2867Y35206BJ,693Y5779P88017WS,IBM,,,,7/17/2019,,Yes,Yes,Urbana A,,,,,,12:00 AM,FALSE,FALSE,TRUE,11/1/2024,asset0798,Retired,Exteranl Data,Sell,Set to be retired,Yes,No,No,No,Yes,8.00,Low,KQ97,EV52,\\path\assets\asset0798,,,No,Yes,Confidential-Highly-Restricted,False ,AD23,CI33,DM35,FQ46,Urbon A,,,Weekly,12:00 AM,Yes,MS Excell,No,,Net,4/29/2022,,48,,121,,,Fasle,528J4360U62816EP,Yes,Other,Fasle,,Risk Management,,,,,,,,,,,,,,,,,,,
id000799,1/24/2019,,High,,915X2555C81522ZZ,413X4403V88412PH,,371C3497M55419VR,690U4658U23971GC,Wintel Desktop,,,,6/7/2023,,Yes,Yes,Urbana A,Group 3,Critiical Shared Service,,,,12:00 AM,FALSE,TRUE,FALSE,9/20/2018,asset0799,Retired,Utiltiy,Hold to Kepp,Under Use,No,Yes,No,Yes,Yes,9.00,Medium,MD39,GE44,\\path\assets\asset0799,,,Yes,No,Confidential-Internal-Distribition,False ,GP16,QX95,WM18,TX72,,Physically Hosted,Friday-Monday,Bi-monthly,5:00 AM,No,XML,Yes,,SAS,7/26/2019,,120:00:00,,96,,,Fasle,525U3329C95210JX,No,End User Support,Fasle,,,,,,,,,,,,,,,,,,,,,
id000800,12/27/2022,,Medium,,206M8572A25088HT,437P7640U82722PZ,,435X4924V25019AU,913W1278R12238CI,Unix/Solaris,,,,1/3/2018,,No,No,Urbana A,,Shared Service Direct,,,,5:00 PM,TRUE,FALSE,FALSE,12/7/2023,asset0800,Deployed,Application,Sell,Set to be retired,Yes,No,Yes,Yes,No,8.00,Medium,UF15,KF27,\\path\assets\asset0800,,,Yes,No,Confidential-Internal-Distribition,False ,NQ57,SN25,YW99,KJ77,,Physically Hosted,Sunday,,,No,,No,,Javascript,7/11/2018,,24,,250,,,Fasle,823Q8084B71657CU,Yes,Capital Markets,Fasle,,,,,,,,,,,,,,,,,,,,,
id000801,1/31/2024,,Low,,388Q4423B93719HX,113E4430L74751GE,,723J3451H28331SN,850I4631M76962YL,Wintel Desktop,,,,3/27/2022,,No,No,,,,,,,5:00 PM,FALSE,FALSE,FALSE,5/21/2019,asset0801,Deployed,Application,Hold to Kepp,Under Use,Yes,No,Yes,No,Yes,8.00,Medium,HK30,GW92,\\path\assets\asset0801,,,No,Yes,Confidential-Highly-Restricted,False ,FQ75,IG12,TH89,KY69,Urbon B,,Saturday-Sunday,Bi-monthly,9:00 PM,No,Javascript,Yes,,C,8/1/2021,,24:00:00,,121,,,True,964O2362U91864VF,Yes,Technology Services,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000802,3/14/2023,,Low,,727B6973I87703XF,514H7908J81715VQ,,246R5508O67977SX,610T2434Y57827WT,Linux,,,,1/30/2019,,Yes,No,Urbana A,,Critiical Shared Service,,,,5:00 PM,FALSE,FALSE,FALSE,7/15/2018,asset0802,Deployed,Exteranl Data,Sell,Set to be retired,No,No,Yes,No,Yes,7.00,Medium,WP17,CV96,\\path\assets\asset0802,,,No,Yes,Confidential-Restricted,False ,KO66,ZV42,IX89,LV39,RTP,Physically Hosted,Saturday-Sunday,Monthly,9:00 PM,Yes,XML,Yes,,MS Acess,3/3/2024,,120:00:00,,75,,,Fasle,445N9269V32503AJ,Yes,Technology Services,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000803,6/2/2020,,Medium,,978A3184N14399RI,140Y2661P62409NJ,,220C9485R75515UY,462F7555U78264IN,Wintel Desktop,,,,2/18/2021,,Yes,Yes,Urbana A,Group 1,Critiical Shared Service,,,,5:00 PM,TRUE,TRUE,TRUE,1/4/2018,asset0803,Retired,Application,Hold to Kepp,Under Use,Yes,No,No,Yes,No,9.00,Medium,AM75,HG44,\\path\assets\asset0803,,,No,No,Confidential-Internal-Distribition,False ,EJ21,QR47,QQ94,YY57,Out of Region,,,Weekly,9:00 PM,Yes,XML,No,,SAS,8/23/2018,,24:00:00,,96,,,True,187W5705J88897XL,Yes,Other,Fasle,,,,,,,,,,,,,,,,,,,,,
id000804,12/24/2018,,Low,,851T6337S80514NY,389D3459X54381IT,,583E6142O36000TU,409C9626B66431BZ,Wintel Server,,,,4/1/2020,,No,No,Urbana A,Group 0,Shared Service Direct,,,,5:00 PM,TRUE,FALSE,FALSE,9/20/2023,asset0804,Deployed,EUC,Sell,Set to be retired,Yes,No,Yes,Yes,No,9.00,Medium,PN59,ZG68,\\path\assets\asset0804,,,Yes,Yes,Confidential-Highly-Restricted,False ,GF47,SH51,WC77,BK47,Out of Region,,Friday-Monday,Monthly,9:00 PM,Yes,,Yes,,SAS,10/14/2021,,48,,250,,,Fasle,841R6713K81211AO,No,End User Support,Fasle,,Data & Information Management,,,,,,,,,,,,,,,,,,,
id000805,12/10/2018,,Medium,,552X3700R57071LT,984N6248V74761DP,,567A7608Q34014DN,646V5481G33854NK,Wintel Server,,,,11/22/2019,,No,No,,Group 2,Shared Service Direct,,,,12:00 AM,FALSE,TRUE,TRUE,3/19/2020,asset0805,Deployed,Application,Hold to Kepp,Under Use,No,Yes,No,Yes,No,7.00,Low,UL20,TW66,\\path\assets\asset0805,,,Yes,Yes,Confidential-Internal-Distribition,False ,VR51,CO79,GH92,GK33,Urbon A,,Friday,Bi-monthly,12:00 AM,No,MS Sharepoint,Yes,,Javascript,11/4/2021,,50:00:00,,48,,,True,647Q2864G79872PU,Yes,SF Analytics,Fasle,,Loss Mitigation Management,Unknoen,,,,,,,,,,,,,,,,,,
id000806,10/8/2020,,Medium,,587S3571E29571KN,389N2895J14946GZ,,397G8343X58676DE,526H9390O60954JJ,Wintel Desktop,,,,5/16/2023,,Yes,No,Urbana A,Group 3,Critiical Shared Service,,,,12:00 AM,TRUE,FALSE,FALSE,11/26/2020,asset0806,Deployed,EUC,Sell,Set to be retired,Yes,No,Yes,Yes,No,8.00,High,LP86,JX65,\\path\assets\asset0806,,,Yes,No,Confidential-Highly-Restricted,False ,AL76,NL40,TM58,GU53,Out of Region,,Friday-Monday,,,No,MS Excell,Yes,,MS Acess,7/4/2018,,50:00:00,,241,,,True,432Z3201J20703GN,Yes,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
id000807,3/19/2020,,High,,201K2849X30452XE,127M3290J57719GQ,,836X6847W43197LH,367O4328C70806NR,Unix/Solaris,,,,2/12/2021,,No,No,,Group 2,Critiical Shared Service,,,,5:00 PM,FALSE,TRUE,FALSE,2/18/2024,asset0807,Deployed,Exteranl Data,Sell,Set to be retired,Yes,No,No,Yes,Yes,8.00,High,UG64,UN78,\\path\assets\asset0807,,,No,No,Confidential-Highly-Restricted,False ,LC93,KI46,XT13,YP86,,Physically Hosted,,Bi-monthly,8:00 PM,Yes,MS Sharepoint,No,,SQL,2/3/2024,,48,,121,,,Fasle,226X2957W97610FO,Yes,Lender and Servicing Tech,Fasle,,Risk Management,,,,,,,,,,,,,,,,,,,
id000808,1/22/2018,,High,,139O6085A54184QQ,203B9864A96850ZS,,534L4790E29283XB,794U4885I76257IU,Wintel Desktop,,,,9/17/2021,,Yes,No,,Group 3,Critiical Shared Service,,,,12:00 AM,FALSE,FALSE,FALSE,7/1/2021,asset0808,Deployed,Utiltiy,Sell,Set to be retired,No,No,Yes,Yes,No,9.00,Low,CD12,IS96,\\path\assets\asset0808,,,Yes,No,Confidential-Restricted,False ,OH70,JQ95,WY22,EP95,Urbon A,,,Monthly,12:00 AM,Yes,XML,Yes,,Net,12/11/2019,,24:00:00,,75,,,Fasle,214Q4231G59134LL,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000809,7/15/2023,,Medium,,575U8453N92326RL,706E2515M14402DP,,176Q5310U70243AV,951R4804Z29008CM,Wintel Desktop,,,,2/24/2022,,No,No,Urbana A,Group 0,Shared Service Direct,,,,12:00 AM,FALSE,FALSE,FALSE,9/21/2024,asset0809,Deployed,Utiltiy,Hold to Kepp,Under Use,Yes,Yes,Yes,No,Yes,8.00,High,BP55,ZL76,\\path\assets\asset0809,,,Yes,Yes,Confidential-Highly-Restricted,False ,LQ25,UR18,ID64,UN44,RTP,Physically Hosted,Sunday,Weekly,5:00 AM,No,MS Excell,No,,Net,2/16/2018,,48,,96,,,True,378O1592X59691FE,No,SF Analytics,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000810,7/26/2019,,High,,772D4139R86077XU,910R7119S68651HE,,228Z4788L86866BY,299T8549J81580BX,IBM,,,,9/28/2020,,No,No,Urbana A,,Shared Service Direct,,,,5:00 PM,TRUE,TRUE,FALSE,11/22/2020,asset0810,Deployed,Application,Hold to Kepp,Under Use,Yes,No,Yes,Yes,Yes,9.00,Low,NH92,SO15,\\path\assets\asset0810,,,Yes,Yes,Confidential-Highly-Restricted,False ,FO86,OY17,SL19,HF71,,,Friday,Bi-monthly,9:00 PM,No,,No,,C++,8/11/2023,,50,,48,,,True,220A1897I97292DY,No,Capital Markets,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000811,7/2/2018,,Medium,,510T7882V68690TY,275J9354A62373XW,,103X4491X54800TG,917Y3633C84226BJ,Wintel Desktop,,,,11/28/2018,,Yes,Yes,,Group 2,Critiical Shared Service,,,,,FALSE,TRUE,FALSE,1/4/2022,asset0811,Retired,Utiltiy,Hold to Kepp,Under Use,No,Yes,Yes,No,Yes,9.00,Low,KY95,BI50,\\path\assets\asset0811,,,No,Yes,Confidential-Restricted,False ,WL96,OJ30,CQ53,SC47,Urbon B,Physically Hosted,Saturday,,,Yes,Javascript,Yes,,C++,7/20/2018,,48,,250,,,Fasle,334W2201H27266VZ,No,Technology Services,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000812,8/2/2023,,Low,,624C3004S63044XZ,970I5402X78537OK,,294E7956L61483QQ,335T7417F51040AO,Wintel Server,,,,6/20/2024,,No,Yes,,Group 0,Shared Service Direct,,,,5:00 PM,FALSE,TRUE,TRUE,4/4/2022,asset0812,Retired,Utiltiy,Sell,Set to be retired,No,No,Yes,No,Yes,7.00,High,UT31,QB40,\\path\assets\asset0812,,,No,Yes,Confidential-Restricted,False ,LL65,UR61,OR65,SK91,Urbon A,,Friday-Monday,,,Yes,MS Excell,Yes,,C++,9/17/2018,,50,,250,,,Fasle,927X9298V78852OV,Yes,M&A,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000813,5/27/2020,,Low,,846B8969L36861YS,218A2497I97313MO,,785K2747Z77963FF,455D3437S87068SI,Linux,,,,4/19/2019,,No,No,Urbana A,Group 1,,,,,12:00 AM,TRUE,FALSE,FALSE,5/22/2020,asset0813,Deployed,Utiltiy,Hold to Kepp,Under Use,Yes,No,No,No,No,9.00,High,NV56,AX37,\\path\assets\asset0813,,,No,No,Confidential-Internal-Distribition,False ,LW72,BX79,CY28,WE43,RTP,Physically Hosted,Friday,,,Yes,MS Excell,No,,Net,10/21/2022,,50,,96,,,True,781X6934A54417PO,No,Infrastucture,Fasle,,Disclosure Management,Unknoen,,,,,,,,,,,,,,,,,,
id000814,3/5/2021,,High,,647O8838K33285DI,161N9086P64307SR,,464K3133F99796PA,673Z4027H16819YH,Wintel Server,,,,11/21/2021,,No,No,Urbana A,Group 2,Shared Service Direct,,,,12:00 AM,FALSE,FALSE,TRUE,7/27/2024,asset0814,Retired,EUC,Sell,Set to be retired,No,Yes,No,Yes,No,7.00,High,JO56,CV81,\\path\assets\asset0814,,,No,No,Confidential-Restricted,False ,NO97,SX52,NI70,KM37,Urbon A,Physically Hosted,Sunday,Bi-monthly,5:00 AM,No,MS Excell,No,,Java,2/1/2021,,24,,241,,,True,914R6655O89699MM,Yes,Capital Markets,Fasle,,,,,,,,,,,,,,,,,,,,,
id000815,8/3/2023,,Medium,,702W6291W14826GO,758X1224P54428TB,,919J6454O87032MK,179C5053J52902FK,Unix/Solaris,,,,6/26/2020,,Yes,Yes,Urbana A,,Critiical Shared Service,,,,,TRUE,FALSE,TRUE,5/10/2024,asset0815,Deployed,EUC,Hold to Kepp,Under Use,No,Yes,No,No,Yes,9.00,Medium,HB84,GH92,\\path\assets\asset0815,,,Yes,Yes,Confidential-Internal-Distribition,False ,XC33,NY95,GO91,SO26,Out of Region,,,,,No,XML,Yes,,,8/29/2021,,24,,250,,,True,498Z9982C77820HB,No,Lender and Servicing Tech,Fasle,,,,,,,,,,,,,,,,,,,,,
id000816,8/22/2019,,High,,141F4743V86846ID,465G7434Z16500ZY,,352E4364Q21789YL,166L2076H67450UL,Unix/Solaris,,,,3/4/2021,,No,Yes,Urbana A,Group 0,,,,,,TRUE,TRUE,TRUE,8/24/2020,asset0816,Retired,Application,Sell,Set to be retired,Yes,No,No,No,No,8.00,Low,NB83,HM19,\\path\assets\asset0816,,,Yes,Yes,Confidential-Highly-Restricted,False ,CE39,AB15,TF49,UC26,Urbon B,,Friday,,,No,MS Excell,Yes,,C++,9/16/2018,,50,,241,,,True,288J6064D99904QN,Yes,Infrastucture,Fasle,,Loss Mitigation Management,,,,,,,,,,,,,,,,,,,
id000817,7/29/2023,,Low,,327Q6903N59047UP,564T9680I63159QE,,297O9181Q18176OB,381E5978A80747QL,Unix/Solaris,,,,4/23/2018,,No,No,,Group 0,,,,,12:00 AM,TRUE,FALSE,TRUE,8/31/2023,asset0817,Retired,Exteranl Data,Sell,Set to be retired,Yes,Yes,Yes,Yes,Yes,7.00,Medium,HJ72,KW10,\\path\assets\asset0817,,,Yes,Yes,Confidential-Internal-Distribition,False ,AB13,LW10,DB67,ZN53,,,Saturday,Bi-monthly,8:00 PM,Yes,,Yes,,Javascript,8/1/2022,,50:00:00,,75,,,True,356V3334V69853IE,Yes,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000818,8/16/2023,,High,,468T4594S59099SN,433U7467V11266UY,,219K9891P21489BQ,293Y3435J27708MI,Wintel Server,,,,11/2/2021,,No,No,,Group 2,,,,,,FALSE,FALSE,TRUE,9/29/2022,asset0818,Deployed,Utiltiy,Hold to Kepp,Under Use,No,No,No,No,No,8.00,High,IM92,FY35,\\path\assets\asset0818,,,Yes,Yes,Confidential-Highly-Restricted,False ,UJ36,SQ61,RG97,WW57,RTP,,Saturday,,,Yes,XML,No,,MS Acess,9/10/2018,,50:00:00,,121,,,True,425J1783C90726ZO,No,Lender and Servicing Tech,Fasle,,,,,,,,,,,,,,,,,,,,,
id000819,5/21/2022,,Low,,112U4482K90604AT,329B4182V46672ID,,640Z5762Y56875AD,325U9079B69068TR,Wintel Server,,,,11/14/2020,,No,No,,Group 0,Shared Service Direct,,,,12:00 AM,TRUE,TRUE,TRUE,6/6/2021,asset0819,Deployed,Exteranl Data,Hold to Kepp,Under Use,No,No,Yes,No,Yes,8.00,Low,AN46,WU89,\\path\assets\asset0819,,,Yes,No,Confidential-Internal-Distribition,False ,YR38,AS41,AY32,KQ15,RTP,,Sunday,,,No,MS Excell,Yes,,MS Acess,10/20/2020,,120:00:00,,121,,,Fasle,986F6617T99952VB,Yes,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
id000820,1/2/2023,,Medium,,266V7829M24915HN,801L4289R97658UV,,950P2944Y90848IZ,303K6819I17039LY,Wintel Server,,,,10/23/2021,,No,Yes,Urbana A,Group 1,Shared Service Direct,,,,12:00 AM,TRUE,TRUE,FALSE,10/21/2021,asset0820,Retired,Application,Sell,Set to be retired,Yes,No,Yes,No,No,7.00,Low,MW80,DK40,\\path\assets\asset0820,,,No,Yes,Confidential-Internal-Distribition,False ,WF91,VS32,NJ19,SX65,,Physically Hosted,Saturday,,,No,Javascript,Yes,,Java,4/13/2020,,120:00:00,,75,,,Fasle,923Q6065F16924MN,Yes,Technology Services,Fasle,,,,,,,,,,,,,,,,,,,,,
id000821,6/25/2022,,Low,,793T1276U28130MI,175B7012G59690JB,,492E5142M12895JM,122X3532A28047IC,Wintel Desktop,,,,6/3/2020,,No,No,Urbana A,Group 2,,,,,12:00 AM,TRUE,TRUE,FALSE,3/23/2021,asset0821,Deployed,Utiltiy,Sell,Set to be retired,No,Yes,Yes,Yes,No,9.00,Medium,OU83,VN45,\\path\assets\asset0821,,,No,No,Confidential-Internal-Distribition,False ,NN50,DX15,QN34,AK47,Urbon A,Physically Hosted,Friday-Monday,Monthly,9:00 PM,No,MS Sharepoint,Yes,,C++,4/30/2023,,24,,250,,,True,724U6118V38038BQ,Yes,Enterprise Data,Fasle,,Technology Management,Unknoen,,,,,,,,,,,,,,,,,,
id000822,1/4/2021,,Low,,809A3714E48790YR,298E7368M97082UK,,232F9516Q16305LI,384T6663C54136TT,Linux,,,,2/12/2019,,Yes,Yes,,Group 0,Critiical Shared Service,,,,12:00 AM,FALSE,FALSE,FALSE,10/5/2023,asset0822,Retired,Application,Sell,Set to be retired,Yes,No,Yes,No,No,9.00,High,LE19,EL43,\\path\assets\asset0822,,,No,Yes,Confidential-Internal-Distribition,False ,YU17,RW87,TR84,SK67,Urbon A,,Saturday,Bi-monthly,12:00 AM,Yes,MS Sharepoint,Yes,,VB,11/18/2020,,24,,250,,,Fasle,174Z8412L35343MO,Yes,M&A,Fasle,,Technology Management,,,,,,,,,,,,,,,,,,,
id000823,11/4/2021,,High,,164B9456F54539FB,910J8014Q54246KP,,306R6421J90015SQ,793H8205L12802DP,Wintel Desktop,,,,2/25/2021,,Yes,No,,Group 0,Critiical Shared Service,,,,5:00 PM,FALSE,FALSE,FALSE,1/7/2018,asset0823,Deployed,Exteranl Data,Sell,Set to be retired,No,Yes,Yes,Yes,No,8.00,Low,BW22,YW67,\\path\assets\asset0823,,,Yes,No,Confidential-Internal-Distribition,False ,EQ58,NN74,LE37,ZC70,Urbon A,,Saturday-Sunday,Weekly,12:00 AM,No,,No,,,3/26/2024,,24:00:00,,121,,,True,880G8554C91158JO,No,Infrastucture,Fasle,,Data & Information Management,Unknoen,,,,,,,,,,,,,,,,,,
id000824,7/16/2023,,Medium,,240E6424D70303JC,715P6307Z96759QN,,190U2691R26772OZ,398G7734C11726SU,Wintel Desktop,,,,4/29/2020,,Yes,No,,,Critiical Shared Service,,,,12:00 AM,TRUE,TRUE,TRUE,4/26/2018,asset0824,Retired,Application,Sell,Set to be retired,Yes,No,No,No,No,8.00,Low,TS60,NR22,\\path\assets\asset0824,,,No,No,Confidential-Restricted,False ,NK44,KH80,ST72,TW31,RTP,,,Bi-monthly,5:00 AM,Yes,MS Excell,Yes,,SQL,9/16/2022,,48,,241,,,True,378B1244G48425RK,No,Credit Loss Mgt,Fasle,,Data & Information Management,,,,,,,,,,,,,,,,,,,
id000825,1/24/2023,,Low,,357I8390U21364KT,993Q9860Q66878YL,,786P9944M66082XT,156O8705G28443RJ,IBM,,,,8/30/2018,,No,No,Urbana A,Group 1,Critiical Shared Service,,,,5:00 PM,FALSE,TRUE,FALSE,10/8/2022,asset0825,Deployed,Application,Sell,Set to be retired,No,No,Yes,Yes,No,7.00,Medium,GO33,PU80,\\path\assets\asset0825,,,Yes,Yes,Confidential-Internal-Distribition,False ,DT86,AF50,WE44,EU95,,Physically Hosted,Sunday,,,No,Javascript,Yes,,VB,5/12/2023,,120:00:00,,75,,,Fasle,810J4989A35070KK,Yes,Credit Loss Mgt,Fasle,,Data & Information Management,Unknoen,,,,,,,,,,,,,,,,,,
id000826,10/17/2023,,High,,382Q6136Z18483KB,722V4906C77628DD,,689J2587H45967EI,799K6338Y47874WH,Wintel Server,,,,2/1/2023,,No,Yes,Urbana A,Group 0,,,,,,FALSE,TRUE,FALSE,1/31/2024,asset0826,Retired,Utiltiy,Hold to Kepp,Under Use,No,Yes,Yes,Yes,No,7.00,Low,DH83,VO22,\\path\assets\asset0826,,,Yes,No,Confidential-Restricted,False ,FQ21,RO77,OQ11,DL87,Urbon A,,Saturday,Weekly,5:00 AM,Yes,MS Excell,Yes,,VB,9/13/2021,,48,,241,,,True,963R4980N57236RE,No,Enterprise Data,Fasle,,,,,,,,,,,,,,,,,,,,,
id000827,5/20/2021,,Low,,875E3814J23240NG,987Q3662U68092HT,,962Z7466F15359YF,698Q3666Y90120PX,IBM,,,,1/25/2021,,Yes,No,Urbana A,Group 3,,,,,5:00 PM,FALSE,TRUE,TRUE,4/12/2021,asset0827,Retired,Exteranl Data,Sell,Set to be retired,Yes,No,No,Yes,Yes,7.00,Medium,DW93,HY49,\\path\assets\asset0827,,,No,No,Confidential-Highly-Restricted,False ,XX99,QC89,XD97,UW51,Out of Region,Physically Hosted,Friday-Monday,Bi-monthly,8:00 PM,Yes,MS Excell,No,,SAS,11/9/2023,,120:00:00,,241,,,Fasle,235A4299N17457JG,No,Infrastucture,Fasle,,,,,,,,,,,,,,,,,,,,,
id000828,4/8/2022,,Low,,102H5351A57217OP,556K1904J53611ID,,537B2490K54753BC,576C2640I46811IW,Linux,,,,9/19/2021,,No,Yes,Urbana A,Group 1,Critiical Shared Service,,,,12:00 AM,FALSE,FALSE,FALSE,1/14/2023,asset0828,Deployed,Application,Hold to Kepp,Under Use,No,Yes,Yes,No,Yes,8.00,Medium,OH11,FQ49,\\path\assets\asset0828,,,No,Yes,Confidential-Highly-Restricted,False ,UX91,IC77,BU80,DM22,,Physically Hosted,,,,No,Javascript,Yes,,VB,10/18/2021,,24,,96,,,Fasle,963Z1594Z25133ZY,No,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
id000829,10/11/2023,,Low,,500J8628Q63067RK,219X4458F86655MT,,673T5735B25384WI,622E9298K35460DG,Unix/Solaris,,,,8/29/2022,,Yes,Yes,Urbana A,Group 2,Shared Service Direct,,,,12:00 AM,TRUE,FALSE,FALSE,2/23/2019,asset0829,Retired,Exteranl Data,Sell,Set to be retired,Yes,No,Yes,No,No,7.00,High,HJ57,VC48,\\path\assets\asset0829,,,Yes,No,Confidential-Restricted,False ,GI49,SN48,OR35,BD86,RTP,Physically Hosted,Saturday,Bi-monthly,9:00 PM,Yes,XML,No,,SQL,5/12/2023,,24:00:00,,250,,,Fasle,793R4690G83895FA,No,Technology Services,Fasle,,Loss Mitigation Management,Unknoen,,,,,,,,,,,,,,,,,,
id000830,3/14/2022,,Medium,,227D4777Y83362HY,532I5959R51492WD,,230T1580N82328UX,783W5806C27189IX,Unix/Solaris,,,,10/15/2019,,Yes,No,,,Critiical Shared Service,,,,12:00 AM,FALSE,FALSE,FALSE,4/18/2023,asset0830,Retired,Exteranl Data,Hold to Kepp,Under Use,Yes,No,No,Yes,No,7.00,Medium,SM57,CK15,\\path\assets\asset0830,,,No,Yes,Confidential-Highly-Restricted,False ,EI55,FU59,XK93,UX88,Urbon B,Physically Hosted,Friday-Monday,Monthly,5:00 AM,No,MS Excell,No,,Javascript,1/12/2023,,50,,241,,,True,494V8825N73275WD,No,Lender and Servicing Tech,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000831,7/10/2020,,High,,585I5983M82178ZN,738Q2645Q40551AT,,355D9399G26121MC,952O7672L55860YY,Wintel Desktop,,,,8/18/2019,,Yes,Yes,Urbana A,,,,,,5:00 PM,TRUE,TRUE,FALSE,11/26/2019,asset0831,Deployed,Exteranl Data,Hold to Kepp,Under Use,Yes,Yes,Yes,Yes,No,7.00,High,OS42,ZK96,\\path\assets\asset0831,,,Yes,Yes,Confidential-Highly-Restricted,False ,XX23,UJ71,OX69,CI73,Urbon B,Physically Hosted,Saturday-Sunday,Monthly,12:00 AM,No,,Yes,,MS Acess,10/2/2022,,24:00:00,,241,,,Fasle,827E5165Q67480DA,Yes,Credit Loss Mgt,Fasle,,,Unknoen,,,,,,,,,,,,,,,,,,
id000832,10/19/2023,,High,,409Y6972R42862QW,590N5929T98628XP,,148I4966R88458ZZ,981X9784S49713CQ,Wintel Server,,,,1/7/2021,,No,Yes,Urbana A,Group 0,,,,,,TRUE,FALSE,TRUE,10/29/2023,asset0832,Deployed,Application,Hold to Kepp,Under Use,Yes,No,No,Yes,Yes,7.00,Low,XE70,JB10,\\path\assets\asset0832,,,Yes,Yes,Confidential-Internal-Distribition,False ,FG91,ES55,PO72,IT61,Urbon A,,Friday-Monday,Bi-monthly,12:00 AM,Yes,,Yes,,Java,2/8/2022,,50:00:00,,121,,,Fasle,763E8748K13059LS,No,Lender and Servicing Tech,Fasle,,Risk Management,Unknoen,,,,,,,,,,,,,,,,,,
id000833,2/5/2018,,Low,,364B9604K18666ZD,658P8836N42254IO,,429I6735P77806KX,144E1096S53415QY,Wintel Desktop,,,,2/25/2018,,No,No,,Group 0,Shared Service Direct,,,,,FALSE,FALSE,FALSE,10/27/2018,asset0833,Deployed,Application,Hold to Kepp,Under Use,Yes,No,No,No,No,8.00,Low,XV66,BO50,\\path\assets\asset0833,,,No,Yes,Confidential-Highly-Restricted,False ,HI69,NF75,FD86,RK25,Urbon B,Physically Hosted,Friday-Monday,,,No,MS Sharepoint,Yes,,MS Acess,7/20/2023,,24:00:00,,250,,,True,991G4002E51105WH,No,Capital Markets,Fasle,,,,,,,,,,,,,,,,,,,,,
id000834,5/27/2018,,High,,480T1853W86090AA,732H4663O59505HW,,449G6380W38988BJ,401S3638X27662TL,Linux,,,,6/9/2023,,No,No,,Group 1,Shared Service Direct,,,,5:00 PM,TRUE,FALSE,FALSE,3/26/2024,asset0834,Deployed,Application,Hold to Kepp,Under Use,No,Yes,No,Yes,Yes,9.00,High,XB48,UX88,\\path\assets\asset0834,,,Yes,No,Confidential-Restricted,False ,LW22,AH85,II58,UU88,Out of Region,,Saturday,Weekly,5:00 AM,Yes,,Yes,,Java,10/29/2022,,50,,121,,,Fasle,895U9465I12588PP,No,Credit Loss Mgt,Fasle,,,,,,,,,,,,,,,,,,,,,
